student_id,date,name,country,sql,excel,maths,python,poo,tableau,data_exploration,data_manipulation,data_viz,data_transformation,data_modelisation,data_deployement,pack_office,result_presentation
GMC0001709,2023-06-22,El Mokni Mohamed,Tunisie,80.78,,81,81,57,3.0,80.78,80.86,81,81,57,11,70.0,11
GMC0001710,2023-06-23,Ghannouchi Sadok,Tunisie,43.11,,43,47,90,29.0,43.11,46.54,43,47,90,41,12.0,41
GMC0001711,2023-06-22,Diallo Alpha,Côte d'ivoire,51.71,37.0,52,100,49,32.0,51.71,100.0,52,100,49,37,,37
GMC0001712,2023-06-19,Traoré Amadou,Côte d'ivoire,72.78,,73,49,47,91.0,72.78,49.44,73,49,47,9,25.0,9
GMC0001713,2023-06-22,Toure Adama,Côte d'ivoire,55.17,,55,76,27,34.0,55.17,75.83,55,76,27,59,37.0,59
GMC0001714,2023-06-20,Agbéssi Akouvi,Bénin,32.59,,33,79,51,60.0,32.59,78.69,33,79,51,96,78.0,96
GMC0001715,2023-06-23,Keita Mamadou,Côte d'ivoire,1.14,,1,48,71,66.0,1.14,48.07,1,48,71,71,9.0,71
GMC0001716,2023-06-22,Koffi Anoh,Côte d'ivoire,40.92,,41,45,83,67.0,40.92,44.65,41,45,83,11,43.0,11
GMC0001717,2023-06-21,Mboma Song,Cameroun,25.54,,26,55,63,66.0,25.54,54.88,26,55,63,26,,26
GMC0001718,2023-06-19,Diarra Abdoulaye,Côte d'ivoire,71.93,,72,61,55,74.0,71.93,61.44,72,61,55,38,70.0,38
GMC0001719,2023-06-19,Ndiaye Fatou,Sénégal,39.69,,40,59,22,67.0,39.69,58.87,40,59,22,18,73.0,18
GMC0001720,2023-06-23,Kouassi Konan,Côte d'ivoire,1.0,35.0,1,99,49,39.0,1.0,98.78,1,99,49,35,15.0,35
GMC0001721,2023-06-20,Keita Ibrahima,Côte d'ivoire,85.09,,85,89,81,58.0,85.09,89.2,85,89,81,42,66.0,42
GMC0001722,2023-06-23,Agbodjogbe Têko,Bénin,13.01,,13,81,85,63.0,13.01,80.81,13,81,85,38,43.0,38
GMC0001723,2023-06-21,Ben Othmane Mohamed,Tunisie,36.4,,36,54,87,18.0,36.4,54.36,36,54,87,86,16.0,86
GMC0001724,2023-06-23,Adjovi Akouavi,Bénin,40.2,,40,76,81,23.0,40.2,76.22,40,76,81,26,65.0,26
GMC0001725,2023-06-19,El Hani Mohamed,Tunisie,43.28,,43,39,92,69.0,43.28,39.5,43,39,92,91,36.0,91
GMC0001726,2023-06-22,Dabo Anta,Sénégal,75.86,,76,37,78,79.0,75.86,36.53,76,37,78,57,40.0,57
GMC0001727,2023-06-19,Kpessou Gbènè,Bénin,32.09,35.0,32,28,67,77.0,32.09,27.75,32,28,67,35,96.0,35
GMC0001728,2023-06-23,Foe Ekwalla,Cameroun,59.35,,59,47,51,72.0,59.35,46.7,59,47,51,5,69.0,5
GMC0001729,2023-06-23,Ondoua Nkoulou,Cameroun,16.87,,17,56,71,13.0,16.87,55.68,17,56,71,99,97.0,99
GMC0001730,2023-06-20,El Hammami Mohamed,Tunisie,81.92,,82,36,52,52.0,81.92,36.27,82,36,52,36,2.0,36
GMC0001731,2023-06-23,Kante Seydou,Côte d'ivoire,76.03,,76,1,71,50.0,76.03,1.0,76,1,71,34,38.0,34
GMC0001732,2023-06-23,Abanda Manga,Cameroun,52.99,,53,76,8,29.0,52.99,76.39,53,76,8,54,97.0,54
GMC0001733,2023-06-20,Soumanou Gbènè,Bénin,48.87,,49,100,61,58.0,48.87,100.0,49,100,61,66,70.0,66
GMC0001734,2023-06-21,El Heni Mohamed,Tunisie,58.47,38.0,58,46,50,25.0,58.47,45.57,58,46,50,38,36.0,38
GMC0001735,2023-06-19,Diarra Youssouf,Côte d'ivoire,44.64,,45,12,55,20.0,44.64,11.85,45,12,55,53,64.0,53
GMC0001736,2023-06-19,Avlessi Komi,Bénin,31.88,,32,100,72,1.0,31.88,99.8,32,100,72,8,,8
GMC0001737,2023-06-19,Ngo'o Tchuisseu,Cameroun,50.79,,51,59,45,75.0,50.79,59.47,51,59,45,44,27.0,44
GMC0001738,2023-06-19,Diabaté Amadou,Côte d'ivoire,66.92,,67,38,60,74.0,66.92,37.96,67,38,60,43,59.0,43
GMC0001739,2023-06-19,Ekwalla N'Gog,Cameroun,61.21,,61,77,14,39.0,61.21,77.35,61,77,14,88,78.0,88
GMC0001740,2023-06-22,Ablamba Akouvi,Bénin,58.86,,59,61,87,91.0,58.86,61.36,59,61,87,16,4.0,16
GMC0001741,2023-06-22,Fofana Ibrahima,Côte d'ivoire,94.92,,95,57,32,48.0,94.92,57.33,95,57,32,96,,96
GMC0001742,2023-06-20,Agbéssi Gbènè,Bénin,32.89,,33,56,1,35.0,32.89,55.97,33,56,1,44,31.0,44
GMC0001743,2023-06-19,Lissassi Komi,Bénin,29.78,,30,21,14,19.0,29.78,21.14,30,21,14,7,50.0,7
GMC0001744,2023-06-21,Akpo Adjoavi,Bénin,34.4,,34,43,7,100.0,34.4,43.17,34,43,7,22,43.0,22
GMC0001745,2023-06-21,Mbarga Ntep,Cameroun,52.1,,52,91,28,28.0,52.1,90.61,52,91,28,25,100.0,25
GMC0001746,2023-06-19,Kane Rokhaya,Sénégal,83.2,,83,60,89,46.0,83.2,60.33,83,60,89,11,37.0,11
GMC0001747,2023-06-23,Bouhlel Mohamed,Tunisie,38.12,,38,25,20,6.0,38.12,24.63,38,25,20,100,53.0,100
GMC0001748,2023-06-23,Ngo'o Zoua,Cameroun,47.24,,47,69,62,16.0,47.24,68.81,47,69,62,59,27.0,59
GMC0001749,2023-06-23,Chelli Mohamed,Tunisie,59.15,,59,40,38,50.0,59.15,39.56,59,40,38,52,7.0,52
GMC0001750,2023-06-23,Jebali Hamadi,Tunisie,32.44,,32,43,85,100.0,32.44,43.07,32,43,85,48,62.0,48
GMC0001751,2023-06-22,Nkoulou Mvondo,Cameroun,19.9,,20,53,27,25.0,19.9,52.74,20,53,27,81,68.0,81
GMC0001752,2023-06-23,El Kefi Mohamed,Tunisie,23.08,9.0,23,80,68,52.0,23.08,80.37,23,80,68,9,94.0,9
GMC0001753,2023-06-20,Aboh Kossi,Bénin,27.3,,27,87,36,64.0,27.3,87.17,27,87,36,30,34.0,30
GMC0001754,2023-06-19,Ben Zayed Mohamed,Tunisie,73.91,,74,19,29,25.0,73.91,18.97,74,19,29,61,63.0,61
GMC0001755,2023-06-23,Tokpanou Kossi,Bénin,16.37,,16,82,1,100.0,16.37,81.72,16,82,1,16,83.0,16
GMC0001756,2023-06-19,Sow Ndèye,Sénégal,28.48,,28,7,45,1.0,28.48,7.22,28,7,45,2,28.0,2
GMC0001757,2023-06-21,Mbodji Mamadou,Sénégal,28.32,,28,34,12,37.0,28.32,33.5,28,34,12,65,36.0,65
GMC0001758,2023-06-21,Agbémé Gbènè,Bénin,58.08,,58,33,24,17.0,58.08,33.04,58,33,24,60,91.0,60
GMC0001759,2023-06-20,Dikobe Nzouankeu,Cameroun,29.47,,29,66,66,14.0,29.47,66.4,29,66,66,55,13.0,55
GMC0001760,2023-06-19,Faye Nkoulou,Cameroun,1.0,,1,54,55,20.0,1.0,53.52,1,54,55,62,1.0,62
GMC0001761,2023-06-21,Kandjou Tchakounté,Cameroun,79.99,,80,71,37,29.0,79.99,70.67,80,71,37,58,62.0,58
GMC0001762,2023-06-19,Gbessi Afi,Bénin,39.6,,40,43,19,59.0,39.6,42.88,40,43,19,55,47.0,55
GMC0001763,2023-06-21,Fayala Mohamed,Tunisie,56.22,,56,54,19,71.0,56.22,53.72,56,54,19,50,8.0,50
GMC0001764,2023-06-20,Sane Aminata,Sénégal,60.19,,60,48,83,65.0,60.19,48.0,60,48,83,14,56.0,14
GMC0001765,2023-06-20,Koné Mohamed,Côte d'ivoire,78.87,,79,30,64,41.0,78.87,29.64,79,30,64,74,44.0,74
GMC0001766,2023-06-19,Dabo Sokhna,Sénégal,66.86,,67,37,28,22.0,66.86,37.42,67,37,28,77,49.0,77
GMC0001767,2023-06-23,Bouazizi Mohamed,Tunisie,25.91,,26,46,17,65.0,25.91,45.52,26,46,17,80,27.0,80
GMC0001768,2023-06-19,Kouadio Amani,Côte d'ivoire,67.46,,67,62,72,88.0,67.46,62.02,67,62,72,86,14.0,86
GMC0001769,2023-06-20,Niang Ndèye,Sénégal,53.21,,53,57,35,54.0,53.21,57.06,53,57,35,62,18.0,62
GMC0001770,2023-06-22,Ben Jemaa Habib,Tunisie,43.43,,43,39,67,65.0,43.43,38.53,43,39,67,59,4.0,59
GMC0001771,2023-06-22,Nguema Bedimo,Cameroun,56.78,,57,52,77,59.0,56.78,51.81,57,52,77,100,34.0,100
GMC0001772,2023-06-23,Kone Lamine,Côte d'ivoire,43.99,,44,50,25,40.0,43.99,50.37,44,50,25,15,86.0,15
GMC0001773,2023-06-19,Fofana Ibrahima,Côte d'ivoire,13.45,,13,50,66,77.0,13.45,49.83,13,50,66,9,60.0,9
GMC0001774,2023-06-19,Niang Ibrahima,Sénégal,75.55,,76,48,82,35.0,75.55,48.16,76,48,82,81,10.0,81
GMC0001775,2023-06-23,Tchetche Nyom,Cameroun,68.73,,69,71,100,35.0,68.73,70.84,69,71,100,34,16.0,34
GMC0001776,2023-06-23,Sylla Moussa,Côte d'ivoire,22.76,,23,31,56,15.0,22.76,31.49,23,31,56,59,42.0,59
GMC0001777,2023-06-22,Sene Amadou,Sénégal,80.26,,80,60,2,70.0,80.26,60.35,80,60,2,58,76.0,58
GMC0001778,2023-06-21,Faye Khady,Sénégal,93.26,,93,39,55,38.0,93.26,38.8,93,39,55,62,84.0,62
GMC0001779,2023-06-23,Kane Cheikh,Sénégal,25.4,,25,59,48,13.0,25.4,59.08,25,59,48,75,89.0,75
GMC0001780,2023-06-20,Kong Ndong,Cameroun,61.07,,61,40,80,60.0,61.07,40.49,61,40,80,45,67.0,45
GMC0001781,2023-06-21,Lombe Ngando,Cameroun,45.71,,46,1,63,56.0,45.71,1.0,46,1,63,84,65.0,84
GMC0001782,2023-06-19,Soltani Abderrahmane,Tunisie,73.82,,74,29,48,54.0,73.82,28.86,74,29,48,81,25.0,81
GMC0001783,2023-06-23,Keita Mamadou,Côte d'ivoire,48.08,,48,88,46,45.0,48.08,88.05,48,88,46,44,18.0,44
GMC0001784,2023-06-20,Agbo Komi,Bénin,69.97,,70,87,92,31.0,69.97,87.31,70,87,92,93,59.0,93
GMC0001785,2023-06-20,Kiki Têko,Bénin,27.63,,28,61,69,1.0,27.63,61.19,28,61,69,6,99.0,6
GMC0001786,2023-06-20,Faye Fatou,Sénégal,57.67,,58,12,18,21.0,57.67,11.51,58,12,18,24,68.0,24
GMC0001787,2023-06-19,Chebbi Ahmed,Tunisie,20.34,,20,45,65,8.0,20.34,44.74,20,45,65,70,45.0,70
GMC0001788,2023-06-23,Doumbé Tchakounté,Cameroun,11.12,,11,16,25,39.0,11.12,15.7,11,16,25,31,21.0,31
GMC0001789,2023-06-23,Bouhlel Mohamed,Tunisie,45.96,,46,41,41,43.0,45.96,41.21,46,41,41,36,97.0,36
GMC0001790,2023-06-20,Sanogo Moussa,Côte d'ivoire,95.44,,95,61,51,80.0,95.44,61.49,95,61,51,71,97.0,71
GMC0001791,2023-06-21,Gervinho Song,Cameroun,50.58,,51,37,70,42.0,50.58,37.34,51,37,70,43,39.0,43
GMC0001792,2023-06-21,Biyick Ngog,Cameroun,77.08,,77,66,17,20.0,77.08,66.02,77,66,17,65,71.0,65
GMC0001793,2023-06-22,El Ghoul Mohamed,Tunisie,48.86,,49,43,56,64.0,48.86,43.33,49,43,56,1,7.0,1
GMC0001794,2023-06-22,Kante Ndèye,Sénégal,57.49,,57,80,54,77.0,57.49,79.56,57,80,54,45,26.0,45
GMC0001795,2023-06-23,Mèdègnon Gbènè,Bénin,66.67,,67,48,65,25.0,66.67,47.93,67,48,65,53,21.0,53
GMC0001796,2023-06-22,Tunisie Taïeb,Tunisie,50.82,,51,24,86,76.0,50.82,24.17,51,24,86,62,94.0,62
GMC0001797,2023-06-22,Ben Ali,Tunisie,1.0,,1,24,1,48.0,1.0,24.27,1,24,1,4,44.0,4
GMC0001798,2023-06-20,Camara Fodé,Côte d'ivoire,56.93,,57,37,46,1.0,56.93,37.43,57,37,46,32,6.0,32
GMC0001799,2023-06-19,Agbodjan Gbènè,Bénin,7.2,,7,48,58,35.0,7.2,47.91,7,48,58,81,25.0,81
GMC0001800,2023-06-23,Ben Zayed Mohamed,Tunisie,100.0,,100,20,65,31.0,100.0,20.39,100,20,65,92,73.0,92
GMC0001801,2023-06-21,Bakary Matip,Cameroun,66.79,95.0,67,73,59,38.0,66.79,73.16,67,73,59,95,21.0,95
GMC0001802,2023-06-20,Diatta Moustapha,Sénégal,53.58,,54,1,46,43.0,53.58,1.08,54,1,46,21,48.0,21
GMC0001803,2023-06-19,Ben Hassen Hédi,Tunisie,58.64,,59,43,52,65.0,58.64,43.17,59,43,52,75,69.0,75
GMC0001804,2023-06-23,Marzouki Moncef,Tunisie,74.86,,75,23,30,100.0,74.86,23.27,75,23,30,97,65.0,97
GMC0001805,2023-06-19,El Kefi Mohamed,Tunisie,67.54,,68,13,4,60.0,67.54,12.73,68,13,4,57,95.0,57
GMC0001806,2023-06-23,Eto'o Ngandjui,Cameroun,65.71,,66,60,29,39.0,65.71,60.01,66,60,29,25,80.0,25
GMC0001807,2023-06-21,Diallo Alpha,Côte d'ivoire,48.73,,49,100,83,46.0,48.73,99.55,49,100,83,64,41.0,64
GMC0001808,2023-06-21,Diagne Mamadou,Sénégal,45.87,,46,42,58,34.0,45.87,41.79,46,42,58,4,39.0,4
GMC0001809,2023-06-20,Ouattara Ibrahima,Côte d'ivoire,45.29,,45,22,66,29.0,45.29,21.75,45,22,66,96,5.0,96
GMC0001810,2023-06-22,Ben Taher Mohamed,Tunisie,47.7,,48,62,78,38.0,47.7,61.91,48,62,78,81,21.0,81
GMC0001811,2023-06-23,Ben Yahia Mohamed,Tunisie,18.9,,19,16,38,58.0,18.9,16.44,19,16,38,47,38.0,47
GMC0001812,2023-06-23,Tchuisseu Toukam,Cameroun,62.18,,62,57,39,69.0,62.18,56.52,62,57,39,18,73.0,18
GMC0001813,2023-06-22,Diallo Alpha,Côte d'ivoire,67.65,,68,58,14,42.0,67.65,58.14,68,58,14,76,28.0,76
GMC0001814,2023-06-19,Ba Ibrahima,Sénégal,72.23,,72,93,35,42.0,72.23,93.18,72,93,35,60,19.0,60
GMC0001815,2023-06-21,Diallo Fatou,Sénégal,75.19,,75,51,32,93.0,75.19,50.61,75,51,32,68,83.0,68
GMC0001816,2023-06-23,Ghaddab Mohamed,Tunisie,25.31,,25,9,36,51.0,25.31,8.67,25,9,36,46,27.0,46
GMC0001817,2023-06-21,Fattoum Mohamed,Tunisie,27.56,,28,98,62,61.0,27.56,98.45,28,98,62,98,91.0,98
GMC0001818,2023-06-23,Lombe Ngando,Cameroun,59.26,,59,86,31,51.0,59.26,85.95,59,86,31,52,62.0,52
GMC0001819,2023-06-20,Djokouehi Yawo,Bénin,45.55,46.0,46,62,27,100.0,45.55,61.82,46,62,27,46,12.0,46
GMC0001820,2023-06-19,Fofana Amadou,Côte d'ivoire,40.05,,40,66,16,60.0,40.05,65.87,40,66,16,62,61.0,62
GMC0001821,2023-06-20,Dabo Sokhna,Sénégal,69.19,,69,33,33,75.0,69.19,33.38,69,33,33,54,20.0,54
GMC0001822,2023-06-23,Sèssinou Amavi,Bénin,91.96,,92,32,62,39.0,91.96,31.81,92,32,62,76,6.0,76
GMC0001823,2023-06-21,Moukandjo Eto'o,Cameroun,66.46,,66,16,24,24.0,66.46,15.7,66,16,24,10,14.0,10
GMC0001824,2023-06-23,Kpessou Gbènè,Bénin,59.57,7.0,60,70,1,58.0,59.57,69.75,60,70,1,7,41.0,7
GMC0001825,2023-06-20,Monthe Foli,Bénin,22.53,,23,48,71,70.0,22.53,47.94,23,48,71,23,79.0,23
GMC0001826,2023-06-21,Alladaye Gbènè,Bénin,22.26,,22,18,75,62.0,22.26,17.85,22,18,75,19,71.0,19
GMC0001827,2023-06-19,Osseni Akouvi,Bénin,15.13,,15,8,49,64.0,15.13,7.79,15,8,49,2,71.0,2
GMC0001828,2023-06-23,Keita Adama,Côte d'ivoire,79.47,,79,55,26,92.0,79.47,54.58,79,55,26,70,44.0,70
GMC0001829,2023-06-20,Kpadonou Yayra,Bénin,36.78,,37,3,22,79.0,36.78,3.13,37,3,22,51,23.0,51
GMC0001830,2023-06-22,Sossou Komi,Bénin,67.0,,67,62,7,69.0,67.0,62.38,67,62,7,47,15.0,47
GMC0001831,2023-06-23,Cisse Adama,Côte d'ivoire,81.31,,81,46,66,57.0,81.31,46.18,81,46,66,77,87.0,77
GMC0001832,2023-06-21,Sarr Aissatou,Sénégal,66.76,,67,27,21,5.0,66.76,27.36,67,27,21,14,39.0,14
GMC0001833,2023-06-19,Tiemoko Cisse,Côte d'ivoire,11.51,5.0,12,9,38,32.0,11.51,8.74,12,9,38,5,9.0,5
GMC0001834,2023-06-19,Drame Abdoulaye,Sénégal,79.72,,80,93,43,57.0,79.72,93.12,80,93,43,96,,96
GMC0001835,2023-06-22,Keita Modibo,Côte d'ivoire,42.0,,42,58,50,38.0,42.0,57.82,42,58,50,84,72.0,84
GMC0001836,2023-06-22,Moukandjo Tchuisseu,Cameroun,18.57,,19,72,73,51.0,18.57,71.88,19,72,73,52,49.0,52
GMC0001837,2023-06-21,Tchalla Foli,Bénin,60.13,,60,59,44,90.0,60.13,59.28,60,59,44,12,79.0,12
GMC0001838,2023-06-20,Tchuente Zoua,Cameroun,60.77,,61,10,9,52.0,60.77,10.34,61,10,9,52,99.0,52
GMC0001839,2023-06-19,Fofana Ibrahima,Côte d'ivoire,81.07,,81,33,21,29.0,81.07,32.84,81,33,21,98,85.0,98
GMC0001840,2023-06-21,Kotto Mbappe,Cameroun,31.11,,31,99,11,47.0,31.11,98.84,31,99,11,31,57.0,31
GMC0001841,2023-06-21,Gervinho Song,Cameroun,59.84,,60,70,49,53.0,59.84,69.68,60,70,49,21,75.0,21
GMC0001842,2023-06-22,Hinvi Amavi,Bénin,27.28,,27,61,32,38.0,27.28,61.17,27,61,32,29,55.0,29
GMC0001843,2023-06-20,Diallo Astou,Sénégal,87.49,,87,93,30,53.0,87.49,93.33,87,93,30,85,99.0,85
GMC0001844,2023-06-19,Ben Yahia Mohamed,Tunisie,40.94,86.0,41,12,29,51.0,40.94,11.96,41,12,29,86,99.0,86
GMC0001845,2023-06-19,Cisse Cheick,Côte d'ivoire,34.45,,34,14,57,86.0,34.45,14.19,34,14,57,42,85.0,42
GMC0001846,2023-06-20,Sene Fatou,Sénégal,22.14,,22,1,65,64.0,22.14,1.0,22,1,65,40,99.0,40
GMC0001847,2023-06-20,Nyambele Tchakounté,Cameroun,3.31,,3,46,70,1.0,3.31,45.94,3,46,70,10,62.0,10
GMC0001848,2023-06-23,Sèssinou Amavi,Bénin,51.47,,51,96,29,37.0,51.47,95.93,51,96,29,35,99.0,35
GMC0001849,2023-06-21,Alidou Foli,Bénin,34.12,,34,62,33,63.0,34.12,62.28,34,62,33,19,14.0,19
GMC0001850,2023-06-21,Diouf Ndongo,Sénégal,43.13,42.0,43,49,48,63.0,43.13,49.11,43,49,48,42,60.0,42
GMC0001851,2023-06-21,Odjo Koffi,Bénin,60.92,,61,43,26,37.0,60.92,42.51,61,43,26,44,14.0,44
GMC0001852,2023-06-22,Cissé Lamine,Sénégal,39.53,,40,72,16,50.0,39.53,72.09,40,72,16,64,74.0,64
GMC0001853,2023-06-22,Abanda Manga,Cameroun,51.03,,51,86,13,23.0,51.03,86.17,51,86,13,16,34.0,16
GMC0001854,2023-06-20,Ghaddab Mohamed,Tunisie,29.78,,30,88,72,79.0,29.78,88.1,30,88,72,6,94.0,6
GMC0001855,2023-06-22,Badiane Aïssatou,Sénégal,48.9,,49,68,16,92.0,48.9,68.04,49,68,16,63,89.0,63
GMC0001856,2023-06-22,Orou Kossi,Bénin,57.04,,57,17,51,61.0,57.04,17.1,57,17,51,28,78.0,28
GMC0001857,2023-06-23,Tchoutchoui Onana,Cameroun,26.51,,27,66,45,77.0,26.51,65.68,27,66,45,77,36.0,77
GMC0001858,2023-06-19,Diatta Moustapha,Sénégal,99.52,,100,36,1,60.0,99.52,35.76,100,36,1,97,50.0,97
GMC0001859,2023-06-20,Sylla Aissatou,Sénégal,86.31,,86,77,34,52.0,86.31,76.87,86,77,34,99,28.0,99
GMC0001860,2023-06-21,Kalla Eto'o,Cameroun,56.73,,57,22,8,11.0,56.73,21.69,57,22,8,40,82.0,40
GMC0001861,2023-06-23,Toukam Emana,Cameroun,57.19,,57,43,28,69.0,57.19,42.61,57,43,28,94,70.0,94
GMC0001862,2023-06-21,Toukam Chedjou,Cameroun,20.71,,21,32,76,57.0,20.71,31.55,21,32,76,25,93.0,25
GMC0001863,2023-06-21,Cakpo Yayra,Bénin,20.99,80.0,21,1,45,34.0,20.99,1.0,21,1,45,80,69.0,80
GMC0001864,2023-06-22,Slim Rached,Tunisie,55.92,,56,27,73,81.0,55.92,27.12,56,27,73,76,23.0,76
GMC0001865,2023-06-20,Yao Kouamé,Côte d'ivoire,31.11,,31,33,1,75.0,31.11,33.39,31,33,1,46,87.0,46
GMC0001866,2023-06-21,Diouf Moussa,Sénégal,34.29,,34,63,65,44.0,34.29,62.55,34,63,65,80,90.0,80
GMC0001867,2023-06-22,Kante Adama,Côte d'ivoire,65.22,,65,68,33,72.0,65.22,67.86,65,68,33,54,21.0,54
GMC0001868,2023-06-20,Odjo Koffi,Bénin,8.25,32.0,8,52,80,42.0,8.25,52.3,8,52,80,32,67.0,32
GMC0001869,2023-06-21,Mbodji Mamadou,Sénégal,86.4,,86,48,26,48.0,86.4,48.36,86,48,26,25,89.0,25
GMC0001870,2023-06-22,Mbarga Ntep,Cameroun,60.13,,60,77,64,60.0,60.13,77.28,60,77,64,59,89.0,59
GMC0001871,2023-06-21,Diallo Aminata,Sénégal,93.3,,93,38,29,1.0,93.3,38.34,93,38,29,98,27.0,98
GMC0001872,2023-06-19,Ogou Amavi,Bénin,26.6,,27,87,77,32.0,26.6,86.88,27,87,77,93,41.0,93
GMC0001873,2023-06-19,Ba Ibrahima,Sénégal,40.41,,40,40,54,33.0,40.41,40.04,40,40,54,54,26.0,54
GMC0001874,2023-06-20,Fattoum Mohamed,Tunisie,70.72,,71,86,17,19.0,70.72,85.79,71,86,17,42,82.0,42
GMC0001875,2023-06-22,Yèkpè Akouvi,Bénin,30.84,,31,38,100,95.0,30.84,37.64,31,38,100,42,34.0,42
GMC0001876,2023-06-19,Sanogo Moussa,Côte d'ivoire,100.0,,100,16,36,72.0,100.0,15.57,100,16,36,74,17.0,74
GMC0001877,2023-06-20,Sylla Aissatou,Sénégal,51.11,,51,44,17,59.0,51.11,43.91,51,44,17,16,48.0,16
GMC0001878,2023-06-22,Ekwalla N'Gog,Cameroun,33.68,,34,72,76,20.0,33.68,71.63,34,72,76,80,3.0,80
GMC0001879,2023-06-20,Diatta Oumar,Sénégal,33.0,,33,60,67,25.0,33.0,59.63,33,60,67,69,14.0,69
GMC0001880,2023-06-19,Songo Tchuisseu,Cameroun,28.18,,28,91,25,35.0,28.18,91.08,28,91,25,40,90.0,40
GMC0001881,2023-06-23,Tchokoua Emana,Cameroun,33.76,,34,17,53,72.0,33.76,16.65,34,17,53,69,72.0,69
GMC0001882,2023-06-21,Odjo Koffi,Bénin,23.0,,23,85,84,80.0,23.0,84.59,23,85,84,59,39.0,59
GMC0001883,2023-06-20,Toukourou Foli,Bénin,47.33,36.0,47,42,53,100.0,47.33,41.57,47,42,53,36,23.0,36
GMC0001884,2023-06-20,Drame Moussa,Sénégal,64.65,,65,35,84,59.0,64.65,35.16,65,35,84,90,77.0,90
GMC0001885,2023-06-20,Sessou Akouvi,Bénin,100.0,,100,34,63,13.0,100.0,34.34,100,34,63,85,46.0,85
GMC0001886,2023-06-22,Todjro Amavi,Bénin,72.47,,72,67,33,19.0,72.47,67.03,72,67,33,45,33.0,45
GMC0001887,2023-06-21,Ben Hafsia Moncef,Tunisie,100.0,,100,13,77,65.0,100.0,13.3,100,13,77,14,50.0,14
GMC0001888,2023-06-20,Ben Yahia Mohamed,Tunisie,54.12,24.0,54,64,74,7.0,54.12,63.78,54,64,74,24,69.0,24
GMC0001889,2023-06-19,Migan Komi,Bénin,54.87,,55,73,60,53.0,54.87,73.47,55,73,60,94,28.0,94
GMC0001890,2023-06-23,Seck Ndongo,Sénégal,29.9,,30,50,37,35.0,29.9,50.28,30,50,37,85,48.0,85
GMC0001891,2023-06-22,Nko'o Ekwalla,Cameroun,40.88,,41,14,66,100.0,40.88,14.35,41,14,66,86,1.0,86
GMC0001892,2023-06-20,Ewane Mbappe,Cameroun,53.88,,54,75,51,32.0,53.88,75.16,54,75,51,26,39.0,26
GMC0001893,2023-06-23,Kante Adama,Côte d'ivoire,43.8,,44,50,74,76.0,43.8,50.09,44,50,74,66,71.0,66
GMC0001894,2023-06-23,Chaabane Néjib,Tunisie,34.56,,35,57,35,75.0,34.56,56.89,35,57,35,90,78.0,90
GMC0001895,2023-06-23,Natta Têko,Bénin,67.78,,68,9,29,88.0,67.78,8.79,68,9,29,76,31.0,76
GMC0001896,2023-06-22,El Ghoul Mohamed,Tunisie,53.76,,54,41,80,67.0,53.76,40.89,54,41,80,13,35.0,13
GMC0001897,2023-06-20,Ekwalla N'Gog,Cameroun,43.98,,44,1,31,31.0,43.98,1.0,44,1,31,37,22.0,37
GMC0001898,2023-06-19,Bouhlel Mohamed,Tunisie,28.53,,29,61,55,,28.53,61.02,29,61,55,39,5.0,39
GMC0001899,2023-06-20,Saied Kais,Tunisie,69.13,,69,47,100,70.0,69.13,47.46,69,47,100,16,5.0,16
GMC0001900,2023-06-23,Boujbel Mohamed,Tunisie,66.8,,67,15,61,1.0,66.8,15.33,67,15,61,90,9.0,90
GMC0001901,2023-06-19,Yèkpè Foli,Bénin,50.69,,51,67,36,25.0,50.69,66.95,51,67,36,2,29.0,2
GMC0001902,2023-06-23,Ben Hassine Hichem,Tunisie,44.31,,44,31,62,48.0,44.31,31.36,44,31,62,20,60.0,20
GMC0001903,2023-06-20,Tientcheu N'Gog,Cameroun,2.0,,2,61,71,57.0,2.0,61.29,2,61,71,63,48.0,63
GMC0001904,2023-06-23,Sessou Akouvi,Bénin,45.36,,45,85,1,35.0,45.36,85.03,45,85,1,74,16.0,74
GMC0001905,2023-06-20,Boujelbene Mohamed,Tunisie,46.28,,46,39,43,94.0,46.28,39.34,46,39,43,12,82.0,12
GMC0001906,2023-06-19,Sow Cheikh,Sénégal,81.05,,81,73,88,22.0,81.05,73.24,81,73,88,85,,85
GMC0001907,2023-06-20,Boujelbene Mohamed,Tunisie,75.74,,76,61,81,46.0,75.74,60.67,76,61,81,68,99.0,68
GMC0001908,2023-06-22,Ganda Têko,Bénin,59.9,,60,29,55,38.0,59.9,29.12,60,29,55,32,95.0,32
GMC0001909,2023-06-22,Nyambele Tchakounté,Cameroun,27.84,,28,75,83,48.0,27.84,75.09,28,75,83,16,82.0,16
GMC0001910,2023-06-22,Kpadonou Yayra,Bénin,60.73,,61,55,85,50.0,60.73,54.9,61,55,85,28,14.0,28
GMC0001911,2023-06-23,Samba Babacar,Sénégal,67.3,,67,1,62,45.0,67.3,1.0,67,1,62,57,23.0,57
GMC0001912,2023-06-23,Cissé Ndèye,Sénégal,56.07,,56,22,60,73.0,56.07,21.68,56,22,60,73,13.0,73
GMC0001913,2023-06-23,Bouhlel Mohamed,Tunisie,88.1,,88,43,64,67.0,88.1,42.66,88,43,64,58,46.0,58
